Polarity,Review,Polarity_result,Subjectivity_result
1,We loved the biscuits,0.7,0.8
1,Service is quick and friendly,0.35416666666666663,0.5
-1,Ordered an appetizer and took  minutes and then the pizza another  minutes,0.0,0.0
1,So absolutley fantastic,0.4,0.9
-1,It was a huge awkward lb piece of cow that was ths gristle and fat,-0.11111111111111108,0.6888888888888888
1,definitely will come back here again,0.0,0.25
1,I like Steiners because its dark and it feels like a bar,-0.15,0.4
1,Wow very spicy but delicious,0.43333333333333335,0.7666666666666666
1,If youre not familiar check it out,-0.1875,0.5
-1,Ill take my business dinner dollars elsewhere,-0.5,1.0
1,Id love to go back,0.25,0.3
1,Anyway this FS restaurant has a wonderful breakfastlunch,1.0,1.0
-1,Nothing special,0.35714285714285715,0.5714285714285714
1,Each day of the week they have a different deal and its all so delicious,0.5,0.8
1,Not to mention the combination of pears almonds and bacon is a big winner,0.0,0.1
-1,Will not be back,0.0,0.0
-1,Sauce was tasteless,-0.6,0.9
1,The food is delicious and just spicy enough so be sure to ask for spicier if you prefer it that way,0.5,0.7962962962962963
1,My ribeye steak was cooked perfectly and had great mesquite flavor,0.9,0.875
-1,I dont think well be going back anytime soon,0.0,0.0
1,Food was so gooodd,0.0,0.0
-1,I am far from a sushi connoisseur but I can definitely tell the difference between good food and bad food and this was certainly bad food,-0.11999999999999995,0.6866666666666666
-1,I was so insulted,0.0,0.0
-1,The last  times I had lunch here has been bad,-0.3499999999999999,0.36666666666666653
-1,The chicken wings contained the driest chicken meat I have ever eaten,-0.6,0.95
1,The food was very good and I enjoyed every mouthful an enjoyable relaxed venue for couples small family groups etc,0.415,0.62
1,Nargile  I think you are great,0.8,0.75
1,Best tater tots in the southwest,1.0,0.3
1,We loved the place,0.7,0.8
-1,Definitely not worth the  I paid,-0.15,0.1
1,The vanilla ice cream was creamy and smooth while the profiterole choux pastry was fresh enough,0.2333333333333333,0.5
1,Im in AZ all the time and now have my new spot,0.13636363636363635,0.4545454545454545
-1,The manager was the worst,-1.0,1.0
1,The inside is really quite nice and very clean,0.4255555555555556,0.7033333333333335
1,The food was outstanding and the prices were very reasonable,0.38,0.8275
-1,I dont think Ill be running back to Carlys anytime soon for food,-0.25,0.5
-1,This is was due to the fact that it took  minutes to be acknowledged then another  minutes to get our foodand they kept forgetting things,-0.125,0.375
1,Love the margaritas too,0.5,0.6
1,This was my first and only Vegas buffet and it did not disappoint,0.125,0.6666666666666666
1,Very good though,0.91,0.7800000000000001
-1,The one down note is the ventilation could use some upgrading,-0.1555555555555556,0.2888888888888889
1,Great pork sandwich,0.8,0.75
-1,Dont waste your time here,-0.2,0.0
-1,Total letdown I would much rather just go to the Camelback Flower Shop and Cartel Coffee,0.1,0.475
-1,Third the cheese on my friends burger was cold,-0.3,0.5
1,We enjoy their pizza and brunch,0.4,0.5
1,The steaks are all well trimmed and also perfectly cooked,1.0,1.0
1,We had a group of  when we claimed we would only have  and they handled us beautifully,0.425,1.0
1,I LOVED it,0.7,0.8
-1,We asked for the bill to leave without eating and they didnt bring that either,0.0,0.0
1,This place is a jewel in Las Vegas and exactly what Ive been hoping to find in nearly ten years living here,0.125,0.125
-1,Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh,0.07619047619047617,0.3809523809523809
-1,The selection of food was not the best,1.0,0.3
1,Delicious and I will absolutely be back,0.5,0.5
1,This isnt a small family restaurant this is a fine dining establishment,0.08333333333333334,0.45
1,They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle,0.13333333333333333,0.6625000000000001
-1,I dont think I will be back for a very long time,-0.0325,0.26
-1,It was attached to a gas station and that is rarely a good sign,0.7,0.6000000000000001
1,How awesome is that,1.0,1.0
1,I will be back many times soon,0.25,0.25
1,The menu had so much good stuff on it i could not decide,0.7,0.6000000000000001
-1,Worse of all he humiliated his worker right in front of meBunch of horrible name callings,-0.37142857142857133,0.7119047619047619
1,CONCLUSION Very filling meals,0.2,0.3
1,Their daily specials are always a hit with my group,0.0,0.0
-1,And then tragedy struck,0.0,0.0
1,The pancake was also really good and pretty large at that,0.3880952380952381,0.6761904761904761
1,This was my first crawfish experience and it was delicious,0.625,0.6666666666666666
1,Their monster chicken fried steak and eggs is my all time favorite,-0.04999999999999999,0.975
1,Waitress was sweet and funny,0.3,0.825
1,I also had to taste my Moms multigrain pumpkin pancakes with pecan butter and they were amazing fluffy and delicious,0.4666666666666667,0.7666666666666666
-1,Id rather eat airline food seriously,-0.3333333333333333,0.6666666666666666
1,Cant say enough good things about this place,0.35,0.55
1,The ambiance was incredible,0.9,0.9
1,The waitress and manager are so friendly,0.375,0.5
-1,I would not recommend this place,0.0,0.0
-1,Overall I wasnt very impressed with Noca,0.5,0.5
-1,My gyro was basically lettuce only,0.0,1.0
-1,Terrible service,-1.0,1.0
-1,Thoroughly disappointed,-0.75,0.75
1,I dont each much pasta but I love the homemade hand made pastas and thin pizzas here,0.09999999999999998,0.55
1,Give it a try you will be happy you did,0.8,1.0
1,By far the BEST cheesecurds we have ever had,0.55,0.65
1,Reasonably priced also,0.2,0.6
1,Everything was perfect the night we were in,1.0,1.0
1,The food is very good for your typical bar food,0.37166666666666665,0.6400000000000001
-1,it was a drive to get there,0.0,0.0
1,At first glance it is a lovely bakery cafe  nice ambiance clean friendly staff,0.4183333333333333,0.6566666666666666
-1,Anyway I do not think i will go back there,0.0,0.0
1,Point your finger at any item on the menu order it and you wont be disappointed,-0.75,0.75
1,Oh this is such a thing of beauty this restaurant,0.0,0.5
1,If you havent gone here GO NOW,0.0,0.0
-1,A greasy unhealthy meal,-0.4,0.7
-1,first time there and might just be the last,0.125,0.2
1,Those burgers were amazing,0.6000000000000001,0.9
-1,Similarly the delivery man did not say a word of apology when our food was  minutes late,-0.15,0.5
-1,And it was way to expensive,-0.5,0.7
1,Be sure to order dessert even if you need to pack it togo  the tiramisu and cannoli are both to die for,0.5,0.8888888888888888
1,This was my first time and I cant wait until the next,0.125,0.16666666666666666
1,The bartender was also nice,0.6,1.0
1,Everything was good and tasty,0.7,0.6000000000000001
1,This place is two thumbs upway up,0.0,0.0
1,The best place in Vegas for breakfast just check out a Sat or Sun,1.0,0.3
1,If you love authentic Mexican food and want a whole bunch of interesting yet delicious meats to choose from you need to try this place,0.45,0.5416666666666666
-1,Terrible management,-1.0,1.0
1,An excellent new restaurant by an experienced Frenchman,0.6454545454545454,0.7848484848484848
-1,If there were zero stars I would give it zero stars,0.0,0.0
1,Great steak great sides great wine amazing desserts,0.7500000000000001,0.7875
-1,Worst martini ever,-1.0,1.0
1,The steak and the shrimp are in my opinion the best entrees at GC,1.0,0.3
1,I had the opportunity today to sample your amazing pizzas,0.6000000000000001,0.9
-1,We waited for thirty minutes to be seated although there were  vacant tables and we were the only folks waiting,0.0,1.0
1,The yellowtail carpaccio was melt in your mouth fresh,0.3,0.5
-1,I wont try going back there even if its empty,-0.05,0.25
-1,No Im going to eat the potato that I found some strangers hair in it,0.0,0.0
1,Just spicy enough Perfect actually,0.3333333333333333,0.5333333333333333
1,Last night was my second time dining here and I was so happy I decided to go back,0.2,0.26666666666666666
-1,not even a hello we will be right with you,0.2857142857142857,0.5357142857142857
-1,The desserts were a bit strange,-0.05,0.15
1,My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service,0.3125,0.5208333333333333
1,I really do recommend this place you can go wrong with this donut place,-0.15,0.55
1,Nice ambiance,0.6,1.0
1,I would recommend saving room for this,0.0,0.0
-1,I guess maybe we went on an off night but it was disgraceful,0.0,0.0
-1,However my recent experience at this particular location was not so good,0.2888888888888889,0.3944444444444444
-1,I know this is not like the other restaurants at all something is very off here,0.037500000000000006,0.3375
-1,AVOID THIS ESTABLISHMENT,0.0,0.0
-1,I think this restaurant suffers from not trying hard enough,-0.2972222222222222,0.5805555555555556
1,All of the tapas dishes were delicious,1.0,1.0
1,I heart this place,0.0,0.0
-1,My salad had a bland vinegrette on the baby greens and hearts of Palm,-0.16666666666666666,0.8333333333333334
-1,After two I felt disgusting,-1.0,1.0
1,A good time,0.7,0.6000000000000001
1,I believe that this place is a great stop for those with a huge belly and hankering for sushi,0.6000000000000001,0.825
1,Generous portions and great taste,0.8,0.75
-1,I will never go back to this place and will never ever recommended this place to anyone,0.0,0.0
-1,The servers went back and forth several times not even so much as an Are you being helped,0.06666666666666668,0.06666666666666668
1,Food was delicious,1.0,1.0
-1,AN HOUR seriously,-0.3333333333333333,0.6666666666666666
-1,I consider this theft,0.0,0.0
-1,Eew This location needs a complete overhaul,0.1,0.4
-1,We recently witnessed her poor quality of management towards other guests as well,-0.17500000000000002,0.4083333333333334
-1,Waited and waited and waited,0.0,0.0
1,He also came back to check on us regularly excellent service,0.5,0.5
1,Our server was super nice and checked on us many times,0.4777777777777778,0.7222222222222222
-1,The pizza tasted old super chewy in not a good way,0.02777777777777779,0.4888888888888889
-1,I swung in to give them a try but was deeply disappointed,-0.75,0.75
1,Service was good and the company was better,0.6,0.55
1,The staff are also very friendly and efficient,0.4875,0.65
1,As for the service Im a fan because its quick and youre being served by some nice folks,0.4666666666666667,0.75
-1,Boy was that sucker dry,-0.18333333333333326,0.7
-1,Over rated,0.0,0.0
-1,If you look for authentic Thai food go else where,0.5,0.75
1,Their steaks are  recommended,0.0,0.0
-1,After I pulled up my car I waited for another  minutes before being acknowledged,0.0,0.0
1,Great food and great service in a clean and friendly setting,0.5854166666666667,0.675
1,All in all I can assure you Ill be back,-0.25,0.5
-1,I hate those things as much as cheap quality black olives,-0.18888888888888888,0.6777777777777777
1,My breakfast was perpared great with a beautiful presentation of  giant slices of Toast lightly dusted with powdered sugar,0.5125,0.8625
-1,The kids play area is NASTY,-1.0,1.0
1,Great place fo take out or eat in,0.8,0.75
1,The waitress was friendly and happy to accomodate for veganveggie options,0.5875,0.75
1,OMG I felt like I had never eaten Thai food until this dish,0.0,0.0
-1,It was extremely crumby and pretty tasteless,-0.15833333333333333,0.9666666666666668
-1,It was a pale color instead of nice and char and has NO flavor,0.195,0.59
1,The croutons also taste homemade which is an extra plus,0.0,0.1
-1,I got home to see the driest damn wings ever,0.0,0.0
1,Itll be a regular stop on my trips to Phoenix,0.0,0.07692307692307693
1,I really enjoyed Crema Caf before they expanded I even told friends they had the BEST breakfast,0.75,0.5
-1,Not good for the money,-0.35,0.6000000000000001
1,I miss it and wish they had one in Philadelphia,0.0,0.0
-1,We got sitting fairly fast but ended up waiting  minutes just to place our order another  minutes before the food arrived,0.2,0.6
1,They also have the best cheese crisp in town,0.625,0.3583333333333333
1,Good value great food great service,0.7666666666666666,0.7000000000000001
1,Couldnt ask for a more satisfying meal,0.5,0.75
1,The food is good,0.7,0.6000000000000001
1,It was awesome,1.0,1.0
-1,I just wanted to leave,0.0,0.0
1,We made the drive all the way from North Scottsdale and I was not one bit disappointed,-0.75,0.75
-1,I will not be eating there again,0.0,0.0
-1,THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one,0.30000000000000004,0.45
-1,I checked out this place a couple years ago and was not impressed,-0.5,1.0
-1,The chicken I got was definitely reheated and was only ok the wedges were cold and soggy,-0.14,0.79
-1,Sorry I will not be getting food from here anytime soon ,-0.5,1.0
1,An absolute must visit,0.2,0.9
1,The cow tongue and cheek tacos are amazing,0.2333333333333334,0.5333333333333333
-1,My friend did not like his Bloody Mary,-0.8,0.9
-1,Despite how hard I rate businesses its actually rare for me to give a  star,0.004166666666666653,0.7208333333333333
1,They really want to make your experience a good one,0.45,0.4
-1,I will not return,0.0,0.0
-1,I had the chicken Pho and it tasted very bland,-0.4083333333333333,0.975
-1,Very disappointing,-0.78,0.91
1,The grilled chicken was so tender and yellow from the saffron seasoning,-0.3,0.475
-1,a drive thru means you do not want to wait around for half an hour for your food but somehow when we end up going here they make us wait and wait,-0.16666666666666666,0.16666666666666666
1,Pretty awesome place,0.625,1.0
1,Ambience is perfect,1.0,1.0
-1,Best of luck to the rude and noncustomer service focused new management,0.27878787878787875,0.4515151515151515
-1,Any grandmother can make a roasted chicken better than this one,-0.04999999999999999,0.725
-1,I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself,0.0,0.0
1,The staff is always super friendly and helpful which is especially cool when you bring two small boys and a baby,0.2895833333333333,0.6416666666666666
1,Four stars for the food  the guy in the blue shirt for his great vibe  still letting us in to eat ,0.4,0.425
1,The roast beef sandwich tasted really good,0.7,0.6000000000000001
-1,Same evening him and I are both drastically sick,-0.35714285714285715,0.4910714285714286
1,Highquality chicken on the chicken Caesar salad,-0.6,0.95
-1,Ordered burger rare came in well done,0.3,0.9
1,We were promptly greeted and seated,0.0,0.0
-1,Tried to go here for lunch and it was a madhouse,0.0,0.0
1,I was proven dead wrong by this sushi bar not only because the quality is great but the service is fast and the food impeccable,0.17500000000000002,0.7333333333333334
-1,After waiting an hour and being seated I was not in the greatest of moods,1.0,1.0
1,This is a good joint,0.7,0.6000000000000001
1,The Macarons here are insanely good,0.7,0.6000000000000001
-1,Im not eating here,0.0,0.0
1,Our waiter was very attentive friendly and informative,0.4475,0.75
-1,Maybe if they werent cold they would have been somewhat edible,-0.6,1.0
-1,This place has a lot of promise but fails to deliver,-0.5,0.3
-1,Very bad Experience,-0.9099999999999998,0.8666666666666667
-1,What a mistake,0.0,0.0
-1,Food was average at best,0.425,0.35
1,Great food,0.8,0.75
-1,We wont be going back anytime soon,0.0,0.0
-1,Very Very Disappointed ordered the  Big Bay Plater,-0.4875,0.5375000000000001
1,Great place to relax and have an awesome burger and beer,0.9,0.875
1,It is PERFECT for a sitdown family meal or get together with a few friends,0.4,0.55
-1,Not much flavor to them and very poorly constructed,-0.31,0.49
1,The patio seating was very comfortable,0.52,1.0
-1,The fried rice was dry as well,-0.06666666666666665,0.6
1,Hands down my favorite Italian restaurant,0.1148148148148148,0.4296296296296296
1,That just SCREAMS LEGIT in my booksomethats also pretty rare here in Vegas,0.275,0.95
1,It was just not a fun experience,-0.15,0.2
1,The atmosphere was great with a lovely duo of violinists playing songs we requested,0.65,0.75
1,I personally love the hummus pita baklava falafels and Baba Ganoush its amazing what they do with eggplant,0.55,0.75
1,Very convenient since we were staying at the MGM,0.2,0.3
1,The owners are super friendly and the staff is courteous,0.4361111111111111,0.7222222222222222
1,Both great,0.8,0.75
1,Eclectic selection,0.0,0.0
1,The sweet potato tots were good but the onion rings were perfection or as close as I have had,0.5249999999999999,0.625
1,The staff was very attentive,0.52,1.0
1,And the chef was generous with his time even came around twice so we can take pictures with him,0.0,0.0
1,The owner used to work at Nobu so this place is really similar for half the price,-0.08333333333333333,0.2833333333333333
-1,Google mediocre and I imagine Smashburger will pop up,-0.5,1.0
-1,dont go here,0.0,0.0
1,I promise they wont disappoint,0.0,0.0
-1,As a sushi lover avoid this place by all means,0.0,0.0
1,What a great double cheeseburger,0.4,0.375
1,Awesome service and food,1.0,1.0
1,A fantastic neighborhood gem ,0.4,0.9
1,I cant wait to go back,0.0,0.0
-1,The plantains were the worst Ive ever tasted,-1.0,1.0
1,Its a great place and I highly recommend it,0.48,0.645
-1,Service was slow and not attentive,-0.25,0.65
1,I gave it  stars then and Im giving it  stars now,0.0,0.0
-1,Your staff spends more time talking to themselves than me,0.5,0.5
1,Dessert Panna Cotta was amazing,0.6000000000000001,0.9
1,Very good food great atmosphere,0.855,0.7650000000000001
1,Damn good steak,0.7,0.6000000000000001
-1,Total brunch fail,-0.25,0.5249999999999999
1,Prices are very reasonable flavors are spot on the sauce is home made and the slaw is not drenched in mayo,0.26,0.78
1,The decor is nice and the piano music soundtrack is pleasant,0.6666666666666666,0.9833333333333334
1,The steak was amazingrge fillet relleno was the best seafood plate i have ever had,1.0,0.3
1,Good food  good service ,0.7,0.6000000000000001
1,It was absolutely amazing,0.6000000000000001,0.9
-1,I probably wont be back to be honest,0.3,0.45
1,will definitely be back,0.0,0.0
1,The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well,1.0,1.0
1,Hawaiian Breeze Mango Magic and Pineapple Delight are the smoothies that Ive tried so far and theyre all good,0.4333333333333333,0.8666666666666667
-1,Went for lunch  service was slow,-0.30000000000000004,0.4
-1,We had so much to say about the place before we walked in that he expected it to be amazing but was quickly disappointed,-0.012499999999999985,0.5625
-1,I was mortified,0.0,0.0
-1,Needless to say we will never be back here again,-0.25,0.5
-1,Anyways The food was definitely not filling at all and for the price you pay you should expect more,0.25,0.5
-1,The chips that came out were dripping with grease and mostly not edible,-0.25,0.5
-1,I wasnt really impressed with Strip Steak,1.0,1.0
1,Have been going since  and every meal has been awesome,1.0,1.0
1,Our server was very nice and attentive as were the other serving staff,0.35166666666666674,0.7583333333333333
1,The cashier was friendly and even brought the food out to me,0.375,0.5
-1,I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer,0.0,0.0
1,The atmosphere here is fun,0.3,0.2
-1,Would not recommend to others,0.0,0.0
1,Service is quick and even to go orders are just like we like it,0.3333333333333333,0.5
-1,I mean really how do you get so famous for your fish and chips when its so terrible,-0.153125,0.721875
1,That said our mouths and bellies were still quite pleased,0.5,1.0
-1,Not my thing,0.0,0.0
1, Thumbs Up,0.0,0.0
-1,If you are reading this please dont go there,0.0,0.0
1,I loved the grilled pizza reminded me of legit Italian pizza,0.35,0.4
1,Only Pros  Large seating area Nice bar area Great simple drink menu The BEST brick oven pizza with homemade dough,0.4357142857142857,0.6392857142857143
1,They have a really nice atmosphere,0.6,1.0
-1,Tonight I had the Elk Filet specialand it sucked,0.0,0.0
1,After one bite I was hooked,0.0,0.0
-1,We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything,-0.1784090909090909,0.3761363636363636
1,Cute quaint simple honest,0.3666666666666667,0.7523809523809524
1,The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside,0.010000000000000007,0.64
1,The food was great as always compliments to the chef,0.8,0.75
1,Special thanks to Dylan T for the recommendation on what to order  All yummy for my tummy,0.2785714285714286,0.3857142857142857
1,Awesome selection of beer,1.0,1.0
1,Great food and awesome service,0.9,0.875
1,One nice thing was that they added gratuity on the bill since our party was larger than  or  and they didnt expect more tip than that,0.3666666666666667,0.6666666666666666
-1,A FLY was in my apple juice A FLY,0.8,0.9
1,The Han Nan Chicken was also very tasty,-0.2,0.625
1,As for the service I thought it was good,0.7,0.6000000000000001
-1,The food was barely lukewarm so it must have been sitting waiting for the server to bring it out to us,0.05,0.1
-1,Ryans Bar is definitely one Edinburgh establishment I wont be revisiting,0.0,0.5
1,Nicest Chinese restaurant Ive been in a while,0.0,0.0
1,Overall I like there food and the service,0.0,0.0
1,They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world,0.0,0.0
-1,Probably never coming back and wouldnt recommend it,0.0,0.0
-1,Friends pasta  also bad he barely touched it,-0.3249999999999999,0.3833333333333333
1,Try them in the airport to experience some tasty food and speedy friendly service,0.375,0.5
1,I love the decor with the Chinese calligraphy wall paper,0.25,0.3
1,Never had anything to complain about here,0.0,0.0
1,The restaurant is very clean and has a family restaurant feel to it,0.4766666666666667,0.91
-1,It was way over fried,0.0,0.0
-1,Im not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place,-0.19,0.6377777777777778
-1,When I opened the sandwich I was impressed but not in a good way,0.85,0.8
-1,Will not be back,0.0,0.0
1,There was a warm feeling with the service and I felt like their guest for a special treat,0.4785714285714285,0.5857142857142856
1,An extensive menu provides lots of options for breakfast,0.0,0.3333333333333333
1,I always order from the vegetarian menu during dinner which has a wide array of options to choose from,-0.1,0.4
-1,I have watched their prices inflate portions get smaller and management attitudes grow rapidly,0.0,0.5
1,Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside,0.8,0.8
1,I got to enjoy the seafood salad with a fabulous vinegrette,0.4,0.75
1,The wontons were thin not thick and chewy almost melt in your mouth,-0.125,0.6625000000000001
1,Level  spicy was perfect where spice didnt overwhelm the soup,1.0,1.0
1,We were sat right on time and our server from the get go was FANTASTIC,0.3428571428571429,0.7178571428571429
-1,Main thing I didnt enjoy is that the crowd is of older crowd around mid s and up,0.18333333333333326,0.29166666666666663
1,When Im on this side of town this will definitely be a spot Ill hit up again,-0.25,0.75
-1,I had to wait over  minutes to get my drink and longer to get  arepas,0.0,0.0
1,This is a GREAT place to eat,0.8,0.75
1,The jalapeno bacon is soooo good,0.7,0.6000000000000001
-1,The service was poor and thats being nice,0.09999999999999998,0.8
1,Food was good service was good Prices were good,0.6999999999999998,0.6000000000000001
-1,The place was not clean and the food oh so stale,-0.3416666666666667,0.6000000000000001
-1,The chicken dishes are OK the beef is like shoe leather,-0.04999999999999999,0.725
-1,But the service was beyond bad,-0.6999999999999998,0.6666666666666666
1,Im so happy to be here,0.8,1.0
-1,Tasted like dirt,0.0,0.0
1,One of the few places in Phoenix that I would definately go back to again ,-0.1,0.05
1,The block was amazing,0.6000000000000001,0.9
1,Its close to my house its lowkey nonfancy affordable prices good food,0.7,0.6000000000000001
1, Both the Hot  Sour  the Egg Flower Soups were absolutely  Stars,0.1,0.6166666666666667
-1,My sashimi was poor quality being soggy and tasteless,-0.5,0.75
1,Great time  family dinner on a Sunday night,0.8,0.75
-1,the food is not tasty at all not to say its real traditional Hunan style,0.0,1.0
-1,What did bother me was the slow service,-0.30000000000000004,0.4
1,The flair bartenders are absolutely amazing,0.6000000000000001,0.9
-1,Their frozen margaritas are WAY too sugary for my taste,0.0,0.0
1,These were so good we ordered them twice,0.7,0.6000000000000001
-1,So in a nutshell  The restaraunt smells like a combination of a dirty fish market and a sewer,-0.6,0.8
-1,My girlfriends veal was very bad,-0.9099999999999998,0.8666666666666667
-1,Unfortunately it was not good,-0.425,0.8
1,I had a pretty satifying experience,0.25,1.0
1,Join the club and get awesome offers via email,0.55,0.5
1,Perfect for someone me who only likes beer ice cold or in this case even colder,0.13333333333333333,1.0
-1,Bland and flavorless is a good way of describing the barely tepid meat,0.19444444444444445,0.5111111111111112
-1,The chains which Im no fan of beat this place easily,0.43333333333333335,0.8333333333333334
1,The nachos are a MUST HAVE,0.0,0.0
-1,We will not be coming back,0.0,0.0
1,I dont have very many words to say about this place but it does everything pretty well,0.45,0.825
1,The staff is super nice and very quick even with the crazy crowds of the downtown juries lawyers and court staff,0.19166666666666668,0.8041666666666666
1,Great atmosphere friendly and fast service,0.4583333333333333,0.6166666666666667
1,When I received my Pita it was huge it did have a lot of meat in it so thumbs up there,0.4000000000000001,0.9
-1,Once your food arrives its meh,0.0,0.0
-1,Paying  for a hot dog and fries that looks like it came out of a kids meal at the Wienerschnitzel is not my idea of a good meal,0.475,0.7250000000000001
1,The classic Maine Lobster Roll was fantastic,0.2833333333333333,0.5333333333333333
-1,My brother in law who works at the mall ate here same day and guess what he was sick all night too,-0.35714285714285715,0.4910714285714286
1,So good I am going to have to review this place twice  once hereas a tribute to the place and once as a tribute to an event held here last night,0.35,0.33333333333333337
1,The chips and salsa were really good the salsa was very fresh,0.5449999999999999,0.625
1,This place is great,0.8,0.75
-1,Mediocre food,-0.5,1.0
1,Once you get inside youll be impressed with the place,1.0,1.0
-1,Im super pissd,0.3333333333333333,0.6666666666666666
1,And service was super friendly,0.35416666666666663,0.5833333333333333
-1,Why are these sad little vegetables so overcooked,-0.34375,0.75
1,This place was such a nice surprise,0.3,0.75
1,They were goldencrispy and delicious,1.0,1.0
-1,I had high hopes for this place since the burgers are cooked over a charcoal grill but unfortunately the taste fell flat way flat,-0.0975,0.4475
1,I could eat their bruschetta all day it is devine,0.0,0.0
-1,Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food,0.17857142857142858,0.5714285714285715
1,Lastly the mozzarella sticks they were the best thing we ordered,0.5,0.18333333333333326
1,The first time I ever came here I had an amazing experience I still tell people how awesome the duck was,0.6166666666666667,0.7444444444444445
-1,The server was very negligent of our needs and made us feel very unwelcome I would not suggest this place,0.2,0.3
-1,The service was terrible though,-1.0,1.0
-1,This place is overpriced not consistent with their boba and it really is OVERPRICED,0.037500000000000006,0.225
-1,It was packed,0.0,0.0
1,I love this place,0.5,0.6
1,I can say that the desserts were yummy,0.0,0.0
-1,The food was terrible,-1.0,1.0
1,The seasonal fruit was fresh white peach puree,0.15,0.25
-1,It kept getting worse and worse so now Im officially done,-0.4,0.6
-1,This place should honestly be blown up,0.6,0.9
-1,But I definitely would not eat here again,0.0,0.5
-1,Do not waste your money here,0.1,0.0
1,I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes,0.3041666666666667,0.7000000000000001
1,The crpe was delicate and thin and moist,-0.35,0.875
-1,Awful service,-1.0,1.0
-1,Wont ever go here again,0.0,0.0
-1,Food quality has been horrible,-1.0,1.0
-1,For that price I can think of a few place I would have much rather gone,0.0,0.15000000000000002
-1,The service here is fair at best,0.85,0.6
-1,I do love sushi but I found Kabuki to be overpriced overhip and underservices,0.5,0.6
-1,Do yourself a favor and stay away from this dish,0.0,0.0
-1,Very poor service,-0.52,0.78
-1,No one at the table thought the food was above average or worth the wait that we had for it,0.05,0.2
1,Best service and food ever Maria our server was so good and friendly she made our day,0.6916666666666668,0.4666666666666667
1,They were excellent,1.0,1.0
-1,I paid the bill but did not tip because I felt the server did a terrible job,-1.0,1.0
1,Just had lunch here and had a great experience,0.8,0.75
-1,I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor,0.03333333333333334,0.6083333333333334
-1,Food is way overpriced and portions are fucking small,-0.25,0.4
1,I recently tried Caballeros and I have been back every week since,0.0,0.125
-1,for  bucks a head i really expect better food,0.35,0.35
1,The food came out at a good pace,0.7,0.6000000000000001
1,I ate there twice on my last visit and especially enjoyed the salmon salad,0.5,0.5333333333333333
-1,I wont be back,0.0,0.0
-1,We could not believe how dirty the oysters were,-0.6,0.8
-1,This place deserves no stars,0.0,0.0
-1,I would not recommend this place,0.0,0.0
1,In fact Im going to round up to  stars just because she was so awesome,0.4,0.7
-1,To my disbelief each dish qualified as the worst version of these foods I have ever tasted,-1.0,1.0
-1,Bad day or not I have a very low tolerance for rude customer service people it is your job to be nice and polite wash dishes otherwise,-0.09999999999999996,0.6641666666666667
1,the potatoes were great and so was the biscuit,0.8,0.75
-1,I probably would not go here again,0.0,0.0
1,So flavorful and has just the perfect amount of heat,1.0,1.0
1,The price is reasonable and the service is great,0.5,0.675
-1,The Wife hated her meal coconut shrimp and our friends really did not enjoy their meals either,-0.3,0.4666666666666666
-1,My fella got the huevos rancheros and they didnt look too appealing,0.5,0.5
1,Went in for happy hour great list of wines,0.8,0.875
1,Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot,0.0,0.0
-1,I probably wont be coming back here,0.0,0.0
-1,Worst foodservice Ive had in a while,-1.0,1.0
1,This place is pretty good nice little vibe in the restaurant,0.340625,0.775
1,Talk about great customer service of course we will be back,0.4,0.375
-1,Hot dishes are not hot cold dishes are close to room tempI watched staff prepare food with BARE HANDS no glovesEverything is deep fried in oil,-0.08499999999999999,0.64
1,I love their fries and their beans,0.5,0.6
1,Always a pleasure dealing with him,0.0,0.0
1,They have a plethora of salads and sandwiches and everything Ive tried gets my seal of approval,0.0,0.0
1,This place is awesome if you want something light and healthy during the summer,0.6333333333333333,0.7333333333333334
1,For sushi on the Strip this is the place to go,0.0,0.0
1,The service was great even the manager came and helped with our table,0.8,0.75
-1,The feel of the dining room was more college cooking course than high class dining and the service was slow at best,0.34,0.435
-1,I started this review with two stars but Im editing it to give it only one,0.0,1.0
-1,this is the worst sushi i have ever eat besides Costcos,-1.0,1.0
1,All in all an excellent restaurant highlighted by great service a unique menu and a beautiful setting,0.75625,0.9375
1,My boyfriend and i sat at the bar and had a completely delightful experience,1.0,1.0
-1,Weird vibe from owners,-0.5,1.0
-1,There was hardly any meat,-0.2916666666666667,0.5416666666666666
-1,Ive had better bagels from the grocery store,0.5,0.5
